object_id,api_supplier_risk,campaign_flag,client_type,criticality,deviation_type,dosage_form,dosage_specialization,due_date,equipment_type,expiry_date,lab_id,line,line_id,market,material_type,planned_qty,plant,priority,product_code,requested_qty,sample_type,supplier_risk,uom
MAT00270,,,,,,,,,,2024-06-28T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00271,,,,,,,,,,2024-10-11T08:00:00,,,,,Component,,,,,,,High,
MAT00272,,,,,,,,,,2025-10-12T08:00:00,,,,,API,,,,,,,High,
MAT00273,,,,,,,,,,2025-04-26T08:00:00,,,,,Component,,,,,,,Low,
MAT00274,,,,,,,,,,2024-12-07T08:00:00,,,,,Excipient,,,,,,,High,
MAT00275,,,,,,,,,,2024-06-13T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00276,,,,,,,,,,2025-12-11T08:00:00,,,,,Excipient,,,,,,,High,
MAT00277,,,,,,,,,,2025-11-09T08:00:00,,,,,Component,,,,,,,Medium,
MAT00278,,,,,,,,,,2025-04-10T08:00:00,,,,,Component,,,,,,,Low,
MAT00279,,,,,,,,,,2024-09-15T08:00:00,,,,,API,,,,,,,Medium,
MAT00280,,,,,,,,,,2025-02-17T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00281,,,,,,,,,,2025-02-27T08:00:00,,,,,API,,,,,,,High,
MAT00282,,,,,,,,,,2025-06-14T08:00:00,,,,,API,,,,,,,Low,
MAT00283,,,,,,,,,,2025-10-02T08:00:00,,,,,Excipient,,,,,,,High,
MAT00284,,,,,,,,,,2024-07-27T08:00:00,,,,,Component,,,,,,,Low,
MAT00285,,,,,,,,,,2024-10-21T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00286,,,,,,,,,,2024-05-04T08:00:00,,,,,Component,,,,,,,High,
MAT00287,,,,,,,,,,2025-12-27T08:00:00,,,,,API,,,,,,,Low,
MAT00288,,,,,,,,,,2025-07-18T08:00:00,,,,,API,,,,,,,Medium,
MAT00289,,,,,,,,,,2024-04-05T08:00:00,,,,,API,,,,,,,High,
MAT00290,,,,,,,,,,2025-04-17T08:00:00,,,,,API,,,,,,,Low,
MAT00291,,,,,,,,,,2025-05-25T08:00:00,,,,,API,,,,,,,Low,
MAT00292,,,,,,,,,,2025-03-01T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00293,,,,,,,,,,2024-09-06T08:00:00,,,,,Component,,,,,,,High,
MAT00294,,,,,,,,,,2025-01-27T08:00:00,,,,,Component,,,,,,,Low,
MAT00295,,,,,,,,,,2024-03-12T08:00:00,,,,,API,,,,,,,Low,
MAT00296,,,,,,,,,,2024-12-14T08:00:00,,,,,Excipient,,,,,,,High,
MAT00297,,,,,,,,,,2024-10-16T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00298,,,,,,,,,,2024-06-01T08:00:00,,,,,Excipient,,,,,,,High,
MAT00299,,,,,,,,,,2024-12-19T08:00:00,,,,,Component,,,,,,,High,
MAT00300,,,,,,,,,,2025-04-11T08:00:00,,,,,Excipient,,,,,,,High,
MAT00301,,,,,,,,,,2025-12-15T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00302,,,,,,,,,,2024-08-27T08:00:00,,,,,API,,,,,,,High,
MAT00303,,,,,,,,,,2024-11-21T08:00:00,,,,,Component,,,,,,,Low,
MAT00304,,,,,,,,,,2025-01-30T08:00:00,,,,,Component,,,,,,,High,
MAT00305,,,,,,,,,,2024-02-07T08:00:00,,,,,API,,,,,,,High,
MAT00306,,,,,,,,,,2024-04-12T08:00:00,,,,,API,,,,,,,Medium,
MAT00307,,,,,,,,,,2025-06-22T08:00:00,,,,,Component,,,,,,,Low,
MAT00308,,,,,,,,,,2024-05-27T08:00:00,,,,,Component,,,,,,,Low,
MAT00309,,,,,,,,,,2024-03-17T08:00:00,,,,,Component,,,,,,,Low,
MAT00310,,,,,,,,,,2024-12-12T08:00:00,,,,,Component,,,,,,,Medium,
MAT00311,,,,,,,,,,2024-12-02T08:00:00,,,,,Component,,,,,,,Low,
MAT00312,,,,,,,,,,2025-10-03T08:00:00,,,,,Component,,,,,,,Medium,
MAT00313,,,,,,,,,,2025-09-24T08:00:00,,,,,Component,,,,,,,Low,
MAT00314,,,,,,,,,,2025-10-08T08:00:00,,,,,API,,,,,,,Low,
MAT00315,,,,,,,,,,2024-04-02T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00316,,,,,,,,,,2025-10-10T08:00:00,,,,,Component,,,,,,,Low,
MAT00317,,,,,,,,,,2024-06-19T08:00:00,,,,,API,,,,,,,High,
MAT00318,,,,,,,,,,2024-02-17T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00319,,,,,,,,,,2024-10-27T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00320,,,,,,,,,,2025-03-17T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00321,,,,,,,,,,2025-06-27T08:00:00,,,,,API,,,,,,,Low,
MAT00322,,,,,,,,,,2024-06-23T08:00:00,,,,,Component,,,,,,,Low,
MAT00323,,,,,,,,,,2025-09-16T08:00:00,,,,,API,,,,,,,Low,
MAT00324,,,,,,,,,,2025-05-24T08:00:00,,,,,Component,,,,,,,Low,
MAT00325,,,,,,,,,,2025-04-17T08:00:00,,,,,API,,,,,,,Low,
MAT00326,,,,,,,,,,2024-09-18T08:00:00,,,,,Excipient,,,,,,,High,
MAT00327,,,,,,,,,,2024-10-21T08:00:00,,,,,API,,,,,,,High,
MAT00328,,,,,,,,,,2025-03-28T08:00:00,,,,,API,,,,,,,Low,
MAT00329,,,,,,,,,,2025-10-16T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00330,,,,,,,,,,2025-04-12T08:00:00,,,,,Component,,,,,,,Medium,
MAT00331,,,,,,,,,,2025-01-28T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00332,,,,,,,,,,2024-08-30T08:00:00,,,,,Component,,,,,,,Low,
MAT00333,,,,,,,,,,2025-08-11T08:00:00,,,,,Component,,,,,,,Medium,
MAT00334,,,,,,,,,,2024-01-23T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00335,,,,,,,,,,2024-01-09T08:00:00,,,,,Component,,,,,,,Medium,
MAT00336,,,,,,,,,,2024-10-20T08:00:00,,,,,API,,,,,,,High,
MAT00337,,,,,,,,,,2024-08-12T08:00:00,,,,,API,,,,,,,Medium,
MAT00338,,,,,,,,,,2025-11-25T08:00:00,,,,,API,,,,,,,Medium,
MAT00339,,,,,,,,,,2025-10-04T08:00:00,,,,,API,,,,,,,Low,
MAT00340,,,,,,,,,,2025-03-27T08:00:00,,,,,API,,,,,,,Medium,
MAT00341,,,,,,,,,,2024-05-14T08:00:00,,,,,API,,,,,,,Medium,
MAT00342,,,,,,,,,,2024-11-30T08:00:00,,,,,API,,,,,,,Medium,
MAT00343,,,,,,,,,,2024-07-24T08:00:00,,,,,Component,,,,,,,Low,
MAT00344,,,,,,,,,,2025-06-27T08:00:00,,,,,API,,,,,,,Medium,
MAT00345,,,,,,,,,,2024-09-20T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00346,,,,,,,,,,2024-12-12T08:00:00,,,,,Component,,,,,,,Medium,
MAT00347,,,,,,,,,,2024-03-18T08:00:00,,,,,API,,,,,,,High,
MAT00348,,,,,,,,,,2025-11-23T08:00:00,,,,,API,,,,,,,Low,
MAT00349,,,,,,,,,,2024-04-02T08:00:00,,,,,Component,,,,,,,Medium,
MAT00350,,,,,,,,,,2024-09-27T08:00:00,,,,,Component,,,,,,,Low,
MAT00351,,,,,,,,,,2025-01-12T08:00:00,,,,,API,,,,,,,High,
MAT00352,,,,,,,,,,2025-10-15T08:00:00,,,,,Excipient,,,,,,,High,
MAT00353,,,,,,,,,,2025-11-22T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00354,,,,,,,,,,2024-01-26T08:00:00,,,,,API,,,,,,,High,
MAT00355,,,,,,,,,,2025-10-25T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00356,,,,,,,,,,2025-12-18T08:00:00,,,,,API,,,,,,,High,
MAT00357,,,,,,,,,,2024-04-29T08:00:00,,,,,Excipient,,,,,,,High,
MAT00358,,,,,,,,,,2024-02-08T08:00:00,,,,,API,,,,,,,Low,
MAT00359,,,,,,,,,,2024-04-28T08:00:00,,,,,Excipient,,,,,,,High,
MAT00360,,,,,,,,,,2025-07-04T08:00:00,,,,,API,,,,,,,Low,
MAT00361,,,,,,,,,,2025-04-09T08:00:00,,,,,API,,,,,,,High,
MAT00362,,,,,,,,,,2025-08-24T08:00:00,,,,,Excipient,,,,,,,High,
MAT00363,,,,,,,,,,2025-11-01T08:00:00,,,,,API,,,,,,,High,
MAT00364,,,,,,,,,,2025-09-22T08:00:00,,,,,API,,,,,,,High,
MAT00365,,,,,,,,,,2024-02-03T08:00:00,,,,,Component,,,,,,,Medium,
MAT00366,,,,,,,,,,2025-03-30T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00367,,,,,,,,,,2025-01-06T08:00:00,,,,,Component,,,,,,,Low,
MAT00368,,,,,,,,,,2025-07-11T08:00:00,,,,,API,,,,,,,Medium,
MAT00369,,,,,,,,,,2025-02-11T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00370,,,,,,,,,,2024-05-05T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00371,,,,,,,,,,2025-11-09T08:00:00,,,,,Component,,,,,,,Low,
MAT00372,,,,,,,,,,2024-02-21T08:00:00,,,,,API,,,,,,,Low,
MAT00373,,,,,,,,,,2024-05-08T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00374,,,,,,,,,,2025-07-21T08:00:00,,,,,API,,,,,,,Low,
MAT00375,,,,,,,,,,2024-08-26T08:00:00,,,,,API,,,,,,,Low,
MAT00376,,,,,,,,,,2025-09-02T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00377,,,,,,,,,,2024-05-28T08:00:00,,,,,API,,,,,,,Medium,
MAT00378,,,,,,,,,,2024-06-27T08:00:00,,,,,API,,,,,,,Medium,
MAT00379,,,,,,,,,,2024-05-14T08:00:00,,,,,API,,,,,,,Low,
MAT00380,,,,,,,,,,2024-08-31T08:00:00,,,,,API,,,,,,,Medium,
MAT00381,,,,,,,,,,2024-06-27T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00382,,,,,,,,,,2024-05-09T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00383,,,,,,,,,,2024-03-06T08:00:00,,,,,Component,,,,,,,Low,
MAT00384,,,,,,,,,,2025-01-05T08:00:00,,,,,Component,,,,,,,High,
MAT00385,,,,,,,,,,2025-05-30T08:00:00,,,,,API,,,,,,,High,
MAT00386,,,,,,,,,,2025-11-05T08:00:00,,,,,API,,,,,,,Low,
MAT00387,,,,,,,,,,2025-10-20T08:00:00,,,,,Excipient,,,,,,,High,
MAT00388,,,,,,,,,,2025-05-05T08:00:00,,,,,API,,,,,,,Low,
MAT00389,,,,,,,,,,2025-12-03T08:00:00,,,,,Component,,,,,,,High,
MAT00390,,,,,,,,,,2025-12-30T08:00:00,,,,,API,,,,,,,High,
MAT00391,,,,,,,,,,2024-03-23T08:00:00,,,,,Component,,,,,,,Low,
MAT00392,,,,,,,,,,2024-03-08T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00393,,,,,,,,,,2025-10-01T08:00:00,,,,,API,,,,,,,Medium,
MAT00394,,,,,,,,,,2025-09-03T08:00:00,,,,,Excipient,,,,,,,High,
MAT00395,,,,,,,,,,2025-06-01T08:00:00,,,,,Excipient,,,,,,,High,
MAT00396,,,,,,,,,,2025-12-19T08:00:00,,,,,Component,,,,,,,Low,
MAT00397,,,,,,,,,,2025-03-16T08:00:00,,,,,API,,,,,,,Low,
MAT00398,,,,,,,,,,2025-02-27T08:00:00,,,,,Component,,,,,,,Low,
MAT00399,,,,,,,,,,2025-02-12T08:00:00,,,,,Excipient,,,,,,,High,
MAT00400,,,,,,,,,,2024-11-16T08:00:00,,,,,Component,,,,,,,Low,
MAT00401,,,,,,,,,,2025-11-12T08:00:00,,,,,Component,,,,,,,Medium,
MAT00402,,,,,,,,,,2024-06-05T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00403,,,,,,,,,,2024-04-03T08:00:00,,,,,Component,,,,,,,Low,
MAT00404,,,,,,,,,,2025-03-18T08:00:00,,,,,API,,,,,,,Low,
MAT00405,,,,,,,,,,2024-05-13T08:00:00,,,,,API,,,,,,,Medium,
MAT00406,,,,,,,,,,2025-11-17T08:00:00,,,,,API,,,,,,,Medium,
MAT00407,,,,,,,,,,2024-12-28T08:00:00,,,,,API,,,,,,,High,
MAT00408,,,,,,,,,,2024-10-21T08:00:00,,,,,Component,,,,,,,Low,
MAT00409,,,,,,,,,,2024-04-16T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00410,,,,,,,,,,2025-11-03T08:00:00,,,,,API,,,,,,,Low,
MAT00411,,,,,,,,,,2024-04-20T08:00:00,,,,,Component,,,,,,,Low,
MAT00412,,,,,,,,,,2024-04-27T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00413,,,,,,,,,,2025-03-15T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00414,,,,,,,,,,2024-01-30T08:00:00,,,,,API,,,,,,,Medium,
MAT00415,,,,,,,,,,2025-12-20T08:00:00,,,,,API,,,,,,,Medium,
MAT00416,,,,,,,,,,2024-12-25T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00417,,,,,,,,,,2024-05-26T08:00:00,,,,,API,,,,,,,Low,
MAT00418,,,,,,,,,,2024-05-25T08:00:00,,,,,Component,,,,,,,Low,
MAT00419,,,,,,,,,,2025-06-27T08:00:00,,,,,API,,,,,,,Low,
MAT00420,,,,,,,,,,2025-03-05T08:00:00,,,,,API,,,,,,,High,
MAT00421,,,,,,,,,,2024-06-10T08:00:00,,,,,Component,,,,,,,Medium,
MAT00422,,,,,,,,,,2024-11-28T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00423,,,,,,,,,,2024-06-08T08:00:00,,,,,API,,,,,,,Low,
MAT00424,,,,,,,,,,2025-11-21T08:00:00,,,,,API,,,,,,,Low,
MAT00425,,,,,,,,,,2025-03-29T08:00:00,,,,,API,,,,,,,Medium,
MAT00426,,,,,,,,,,2025-09-13T08:00:00,,,,,Component,,,,,,,High,
MAT00427,,,,,,,,,,2024-10-06T08:00:00,,,,,Component,,,,,,,High,
MAT00428,,,,,,,,,,2024-12-19T08:00:00,,,,,API,,,,,,,Low,
MAT00429,,,,,,,,,,2024-10-17T08:00:00,,,,,Component,,,,,,,Low,
MAT00430,,,,,,,,,,2024-02-16T08:00:00,,,,,Component,,,,,,,Medium,
MAT00431,,,,,,,,,,2025-09-05T08:00:00,,,,,API,,,,,,,High,
MAT00432,,,,,,,,,,2024-07-28T08:00:00,,,,,API,,,,,,,Low,
MAT00433,,,,,,,,,,2024-05-20T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00434,,,,,,,,,,2024-12-01T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00435,,,,,,,,,,2025-05-24T08:00:00,,,,,API,,,,,,,Low,
MAT00436,,,,,,,,,,2024-05-12T08:00:00,,,,,Component,,,,,,,Low,
MAT00437,,,,,,,,,,2025-05-27T08:00:00,,,,,Component,,,,,,,Low,
MAT00438,,,,,,,,,,2025-02-10T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00439,,,,,,,,,,2024-01-20T08:00:00,,,,,API,,,,,,,High,
MAT00440,,,,,,,,,,2024-11-16T08:00:00,,,,,Component,,,,,,,Low,
MAT00441,,,,,,,,,,2025-12-27T08:00:00,,,,,Component,,,,,,,High,
MAT00442,,,,,,,,,,2024-04-27T08:00:00,,,,,Component,,,,,,,Medium,
MAT00443,,,,,,,,,,2024-11-28T08:00:00,,,,,Component,,,,,,,Low,
MAT00444,,,,,,,,,,2025-12-07T08:00:00,,,,,API,,,,,,,High,
MAT00445,,,,,,,,,,2025-03-23T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00446,,,,,,,,,,2025-03-22T08:00:00,,,,,API,,,,,,,Low,
MAT00447,,,,,,,,,,2025-02-09T08:00:00,,,,,Component,,,,,,,Low,
MAT00448,,,,,,,,,,2024-08-14T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00449,,,,,,,,,,2024-03-19T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00450,,,,,,,,,,2024-12-23T08:00:00,,,,,API,,,,,,,Low,
MAT00451,,,,,,,,,,2024-08-29T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00452,,,,,,,,,,2024-09-19T08:00:00,,,,,API,,,,,,,Low,
MAT00453,,,,,,,,,,2025-09-08T08:00:00,,,,,API,,,,,,,Low,
MAT00454,,,,,,,,,,2024-06-30T08:00:00,,,,,API,,,,,,,Low,
MAT00455,,,,,,,,,,2025-07-31T08:00:00,,,,,Component,,,,,,,High,
MAT00456,,,,,,,,,,2025-10-04T08:00:00,,,,,Component,,,,,,,Medium,
MAT00457,,,,,,,,,,2025-03-26T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00458,,,,,,,,,,2025-03-28T08:00:00,,,,,API,,,,,,,High,
MAT00459,,,,,,,,,,2025-08-28T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00460,,,,,,,,,,2025-06-03T08:00:00,,,,,API,,,,,,,Medium,
MAT00461,,,,,,,,,,2025-04-17T08:00:00,,,,,API,,,,,,,Medium,
MAT00462,,,,,,,,,,2024-02-28T08:00:00,,,,,Component,,,,,,,Low,
MAT00463,,,,,,,,,,2024-03-19T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00464,,,,,,,,,,2025-04-18T08:00:00,,,,,API,,,,,,,High,
MAT00465,,,,,,,,,,2025-08-08T08:00:00,,,,,API,,,,,,,High,
MAT00466,,,,,,,,,,2025-09-11T08:00:00,,,,,API,,,,,,,Medium,
MAT00467,,,,,,,,,,2024-03-04T08:00:00,,,,,Component,,,,,,,Low,
MAT00468,,,,,,,,,,2024-12-17T08:00:00,,,,,Component,,,,,,,Low,
MAT00469,,,,,,,,,,2024-02-10T08:00:00,,,,,API,,,,,,,Low,
MAT00470,,,,,,,,,,2025-03-25T08:00:00,,,,,API,,,,,,,High,
MAT00471,,,,,,,,,,2025-01-16T08:00:00,,,,,API,,,,,,,Medium,
MAT00472,,,,,,,,,,2025-02-22T08:00:00,,,,,Excipient,,,,,,,High,
MAT00473,,,,,,,,,,2025-10-08T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00474,,,,,,,,,,2024-12-03T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00475,,,,,,,,,,2024-10-17T08:00:00,,,,,API,,,,,,,High,
MAT00476,,,,,,,,,,2024-12-07T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00477,,,,,,,,,,2024-12-24T08:00:00,,,,,API,,,,,,,Low,
MAT00478,,,,,,,,,,2024-05-12T08:00:00,,,,,Excipient,,,,,,,High,
MAT00479,,,,,,,,,,2025-07-26T08:00:00,,,,,API,,,,,,,Medium,
MAT00480,,,,,,,,,,2024-05-10T08:00:00,,,,,Component,,,,,,,Medium,
MAT00481,,,,,,,,,,2025-06-04T08:00:00,,,,,API,,,,,,,High,
MAT00482,,,,,,,,,,2025-01-06T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00483,,,,,,,,,,2024-08-07T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00484,,,,,,,,,,2024-07-15T08:00:00,,,,,Excipient,,,,,,,High,
MAT00485,,,,,,,,,,2024-06-07T08:00:00,,,,,API,,,,,,,Low,
MAT00486,,,,,,,,,,2024-04-13T08:00:00,,,,,API,,,,,,,Medium,
MAT00487,,,,,,,,,,2025-09-24T08:00:00,,,,,API,,,,,,,Medium,
MAT00488,,,,,,,,,,2024-06-06T08:00:00,,,,,API,,,,,,,High,
MAT00489,,,,,,,,,,2025-12-10T08:00:00,,,,,API,,,,,,,Low,
MAT00490,,,,,,,,,,2024-02-14T08:00:00,,,,,API,,,,,,,High,
MAT00491,,,,,,,,,,2025-11-23T08:00:00,,,,,Component,,,,,,,Medium,
MAT00492,,,,,,,,,,2025-09-17T08:00:00,,,,,API,,,,,,,High,
MAT00493,,,,,,,,,,2024-08-27T08:00:00,,,,,Excipient,,,,,,,High,
MAT00494,,,,,,,,,,2025-04-25T08:00:00,,,,,API,,,,,,,Medium,
MAT00495,,,,,,,,,,2025-11-25T08:00:00,,,,,API,,,,,,,Medium,
MAT00496,,,,,,,,,,2024-10-15T08:00:00,,,,,Component,,,,,,,High,
MAT00497,,,,,,,,,,2024-06-14T08:00:00,,,,,Component,,,,,,,High,
MAT00498,,,,,,,,,,2024-09-13T08:00:00,,,,,API,,,,,,,Low,
MAT00499,,,,,,,,,,2025-01-15T08:00:00,,,,,API,,,,,,,High,
MAT00500,,,,,,,,,,2024-10-18T08:00:00,,,,,API,,,,,,,Low,
MAT00501,,,,,,,,,,2024-10-06T08:00:00,,,,,API,,,,,,,Low,
MAT00502,,,,,,,,,,2025-03-23T08:00:00,,,,,Component,,,,,,,Low,
MAT00503,,,,,,,,,,2025-04-06T08:00:00,,,,,API,,,,,,,Low,
MAT00504,,,,,,,,,,2025-02-28T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00505,,,,,,,,,,2025-05-29T08:00:00,,,,,API,,,,,,,High,
MAT00506,,,,,,,,,,2025-01-30T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00507,,,,,,,,,,2024-08-17T08:00:00,,,,,API,,,,,,,Medium,
MAT00508,,,,,,,,,,2024-04-11T08:00:00,,,,,API,,,,,,,Medium,
MAT00509,,,,,,,,,,2024-05-20T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00510,,,,,,,,,,2025-04-28T08:00:00,,,,,API,,,,,,,Medium,
MAT00511,,,,,,,,,,2025-04-04T08:00:00,,,,,API,,,,,,,High,
MAT00512,,,,,,,,,,2024-01-20T08:00:00,,,,,API,,,,,,,Low,
MAT00513,,,,,,,,,,2024-06-02T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00514,,,,,,,,,,2024-10-22T08:00:00,,,,,Component,,,,,,,Low,
MAT00515,,,,,,,,,,2024-05-04T08:00:00,,,,,API,,,,,,,Medium,
MAT00516,,,,,,,,,,2025-03-05T08:00:00,,,,,API,,,,,,,Low,
MAT00517,,,,,,,,,,2024-04-23T08:00:00,,,,,Component,,,,,,,Low,
MAT00518,,,,,,,,,,2025-10-09T08:00:00,,,,,Component,,,,,,,Low,
MAT00519,,,,,,,,,,2024-10-25T08:00:00,,,,,API,,,,,,,Low,
MAT00520,,,,,,,,,,2025-09-21T08:00:00,,,,,Component,,,,,,,Low,
MAT00521,,,,,,,,,,2025-08-07T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00522,,,,,,,,,,2025-11-11T08:00:00,,,,,Component,,,,,,,Low,
MAT00523,,,,,,,,,,2024-03-10T08:00:00,,,,,API,,,,,,,Medium,
MAT00524,,,,,,,,,,2025-04-26T08:00:00,,,,,API,,,,,,,High,
MAT00525,,,,,,,,,,2025-01-17T08:00:00,,,,,API,,,,,,,High,
MAT00526,,,,,,,,,,2024-12-31T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00527,,,,,,,,,,2024-09-03T08:00:00,,,,,API,,,,,,,Medium,
MAT00528,,,,,,,,,,2024-05-16T08:00:00,,,,,API,,,,,,,Medium,
MAT00529,,,,,,,,,,2025-07-13T08:00:00,,,,,API,,,,,,,Medium,
MAT00530,,,,,,,,,,2025-12-02T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00531,,,,,,,,,,2025-10-08T08:00:00,,,,,Component,,,,,,,High,
MAT00532,,,,,,,,,,2024-03-05T08:00:00,,,,,API,,,,,,,Low,
MAT00533,,,,,,,,,,2024-10-27T08:00:00,,,,,Component,,,,,,,Low,
MAT00534,,,,,,,,,,2024-07-23T08:00:00,,,,,API,,,,,,,Low,
MAT00535,,,,,,,,,,2024-11-13T08:00:00,,,,,API,,,,,,,Medium,
MAT00536,,,,,,,,,,2024-09-16T08:00:00,,,,,Component,,,,,,,High,
MAT00537,,,,,,,,,,2024-10-19T08:00:00,,,,,API,,,,,,,Low,
MAT00538,,,,,,,,,,2025-11-02T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00539,,,,,,,,,,2024-05-07T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00540,,,,,,,,,,2025-02-13T08:00:00,,,,,Excipient,,,,,,,High,
MAT00541,,,,,,,,,,2024-12-13T08:00:00,,,,,Component,,,,,,,High,
MAT00542,,,,,,,,,,2025-12-09T08:00:00,,,,,API,,,,,,,High,
MAT00543,,,,,,,,,,2025-06-15T08:00:00,,,,,Component,,,,,,,Medium,
MAT00544,,,,,,,,,,2025-03-10T08:00:00,,,,,Excipient,,,,,,,Low,
MAT00545,,,,,,,,,,2025-09-08T08:00:00,,,,,API,,,,,,,High,
MAT00546,,,,,,,,,,2024-11-24T08:00:00,,,,,API,,,,,,,Medium,
MAT00547,,,,,,,,,,2024-12-01T08:00:00,,,,,API,,,,,,,Low,
MAT00548,,,,,,,,,,2025-04-01T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00549,,,,,,,,,,2025-12-07T08:00:00,,,,,Component,,,,,,,Low,
MAT00550,,,,,,,,,,2025-04-02T08:00:00,,,,,Component,,,,,,,Medium,
MAT00551,,,,,,,,,,2025-09-21T08:00:00,,,,,API,,,,,,,Medium,
MAT00552,,,,,,,,,,2025-10-16T08:00:00,,,,,Component,,,,,,,Medium,
MAT00553,,,,,,,,,,2025-11-18T08:00:00,,,,,API,,,,,,,Low,
MAT00554,,,,,,,,,,2025-06-09T08:00:00,,,,,Component,,,,,,,Medium,
MAT00555,,,,,,,,,,2024-05-26T08:00:00,,,,,API,,,,,,,Low,
MAT00556,,,,,,,,,,2024-05-09T08:00:00,,,,,Component,,,,,,,Low,
MAT00557,,,,,,,,,,2025-10-22T08:00:00,,,,,API,,,,,,,Low,
MAT00558,,,,,,,,,,2025-01-27T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00559,,,,,,,,,,2025-11-26T08:00:00,,,,,API,,,,,,,Low,
MAT00560,,,,,,,,,,2025-01-15T08:00:00,,,,,Component,,,,,,,Medium,
MAT00561,,,,,,,,,,2025-08-10T08:00:00,,,,,Component,,,,,,,Low,
MAT00562,,,,,,,,,,2025-02-11T08:00:00,,,,,API,,,,,,,Medium,
MAT00563,,,,,,,,,,2024-09-12T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00564,,,,,,,,,,2024-07-09T08:00:00,,,,,API,,,,,,,Low,
MAT00565,,,,,,,,,,2025-07-29T08:00:00,,,,,Component,,,,,,,High,
MAT00566,,,,,,,,,,2024-09-23T08:00:00,,,,,API,,,,,,,Medium,
MAT00567,,,,,,,,,,2025-09-18T08:00:00,,,,,Component,,,,,,,Low,
MAT00568,,,,,,,,,,2024-07-23T08:00:00,,,,,Excipient,,,,,,,High,
MAT00569,,,,,,,,,,2024-03-16T08:00:00,,,,,API,,,,,,,Low,
MAT00570,,,,,,,,,,2025-12-31T08:00:00,,,,,Component,,,,,,,Low,
MAT00571,,,,,,,,,,2025-11-29T08:00:00,,,,,Component,,,,,,,Low,
MAT00572,,,,,,,,,,2025-12-27T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT00573,,,,,,,,,,2024-11-03T08:00:00,,,,,API,,,,,,,Medium,
MAT00574,,,,,,,,,,2025-01-05T08:00:00,,,,,API,,,,,,,Low,
MAT00575,,,,,,,,,,2024-07-24T08:00:00,,,,,API,,,,,,,Low,
MAT00576,,,,,,,,,,2025-05-20T08:00:00,,,,,API,,,,,,,Low,
